<Identification>,Filename,BuilderRawFirst5,BuilderAssignedCode
pre-2000-single_EX-0821,pre-2000-single_EX-0821.H2K,,1000
pre-2000-single_EX-0822,pre-2000-single_EX-0822.H2K,,1000
pre-2000-single_EX-0823,pre-2000-single_EX-0823.H2K,,1000
pre-2000-single_EX-0824,pre-2000-single_EX-0824.H2K,,1000
pre-2000-single_EX-0825,pre-2000-single_EX-0825.H2K,,1000
pre-2000-single_EX-0826,pre-2000-single_EX-0826.H2K,,1000
pre-2000-single_EX-0827,pre-2000-single_EX-0827.H2K,,1000
pre-2000-single_EX-0828,pre-2000-single_EX-0828.H2K,,1000
pre-2000-single_EX-0829,pre-2000-single_EX-0829.H2K,,1000
pre-2000-single_EX-0830,pre-2000-single_EX-0830.H2K,,1000
pre-2000-single_EX-0831,pre-2000-single_EX-0831.H2K,,1000
pre-2000-single_EX-0832,pre-2000-single_EX-0832.H2K,,1000
pre-2000-single_EX-0833,pre-2000-single_EX-0833.H2K,,1000
pre-2000-single_EX-0834,pre-2000-single_EX-0834.H2K,,1000
pre-2000-single_EX-0835,pre-2000-single_EX-0835.H2K,,1000
pre-2000-single_EX-0836,pre-2000-single_EX-0836.H2K,,1000
pre-2000-single_EX-0837,pre-2000-single_EX-0837.H2K,,1000
pre-2000-single_EX-0838,pre-2000-single_EX-0838.H2K,,1000
pre-2000-single_EX-0839,pre-2000-single_EX-0839.H2K,,1000
pre-2000-single_EX-0840,pre-2000-single_EX-0840.H2K,,1000
pre-2000-single_EX-0841,pre-2000-single_EX-0841.H2K,,1000
pre-2000-single_EX-0842,pre-2000-single_EX-0842.H2K,,1000
pre-2000-single_EX-0843,pre-2000-single_EX-0843.H2K,,1000
pre-2000-single_EX-0844,pre-2000-single_EX-0844.H2K,,1000
pre-2000-single_EX-0845,pre-2000-single_EX-0845.H2K,,1000
pre-2000-single_EX-0846,pre-2000-single_EX-0846.H2K,,1000
pre-2000-single_EX-0847,pre-2000-single_EX-0847.H2K,,1000
pre-2000-single_EX-0848,pre-2000-single_EX-0848.H2K,,1000
pre-2000-single_EX-0849,pre-2000-single_EX-0849.H2K,,1000
pre-2000-single_EX-0850,pre-2000-single_EX-0850.H2K,,1000
pre-2000-single_EX-0851,pre-2000-single_EX-0851.H2K,,1000
pre-2000-single_EX-0852,pre-2000-single_EX-0852.H2K,,1000
pre-2000-single_EX-0853,pre-2000-single_EX-0853.H2K,,1000
pre-2000-single_EX-0854,pre-2000-single_EX-0854.H2K,,1000
pre-2000-single_EX-0855,pre-2000-single_EX-0855.H2K,,1000
pre-2000-single_EX-0856,pre-2000-single_EX-0856.H2K,,1000
pre-2000-single_EX-0857,pre-2000-single_EX-0857.H2K,,1000
pre-2000-single_EX-0858,pre-2000-single_EX-0858.H2K,,1000
pre-2000-single_EX-0859,pre-2000-single_EX-0859.H2K,,1000
pre-2000-single_EX-0860,pre-2000-single_EX-0860.H2K,,1000
pre-2000-single_EX-0861,pre-2000-single_EX-0861.H2K,,1000
pre-2000-single_EX-0862,pre-2000-single_EX-0862.H2K,,1000
pre-2000-single_EX-0863,pre-2000-single_EX-0863.H2K,,1000
pre-2000-single_EX-0864,pre-2000-single_EX-0864.H2K,,1000
pre-2000-single_EX-0865,pre-2000-single_EX-0865.H2K,,1000
pre-2000-single_EX-0866,pre-2000-single_EX-0866.H2K,,1000
pre-2000-single_EX-0867,pre-2000-single_EX-0867.H2K,,1000
pre-2000-single_EX-0868,pre-2000-single_EX-0868.H2K,,1000
pre-2000-single_EX-0869,pre-2000-single_EX-0869.H2K,,1000
pre-2000-single_EX-0870,pre-2000-single_EX-0870.H2K,,1000
pre-2000-single_EX-0871,pre-2000-single_EX-0871.H2K,,1000
pre-2000-single_EX-0872,pre-2000-single_EX-0872.H2K,,1000
pre-2000-single_EX-0873,pre-2000-single_EX-0873.H2K,,1000
pre-2000-single_EX-0874,pre-2000-single_EX-0874.H2K,,1000
pre-2000-single_EX-0875,pre-2000-single_EX-0875.H2K,,1000
pre-2000-single_EX-0876,pre-2000-single_EX-0876.H2K,,1000
pre-2000-single_EX-0877,pre-2000-single_EX-0877.H2K,,1000
pre-2000-single_EX-0878,pre-2000-single_EX-0878.H2K,,1000
pre-2000-single_EX-0879,pre-2000-single_EX-0879.H2K,,1000
pre-2000-single_EX-0880,pre-2000-single_EX-0880.H2K,,1000
pre-2000-single_EX-0881,pre-2000-single_EX-0881.H2K,,1000
pre-2000-single_EX-0882,pre-2000-single_EX-0882.H2K,,1000
pre-2000-single_EX-0883,pre-2000-single_EX-0883.H2K,,1000
pre-2000-single_EX-0884,pre-2000-single_EX-0884.H2K,,1000
pre-2000-single_EX-0885,pre-2000-single_EX-0885.H2K,,1000
pre-2000-single_EX-0886,pre-2000-single_EX-0886.H2K,,1000
pre-2000-single_EX-0887,pre-2000-single_EX-0887.H2K,,1000
pre-2000-single_EX-0888,pre-2000-single_EX-0888.H2K,,1000
pre-2000-single_EX-0889,pre-2000-single_EX-0889.H2K,,1000
pre-2000-single_EX-0890,pre-2000-single_EX-0890.H2K,,1000
pre-2000-single_EX-0891,pre-2000-single_EX-0891.H2K,,1000
pre-2000-single_EX-0892,pre-2000-single_EX-0892.H2K,,1000
pre-2000-single_EX-0893,pre-2000-single_EX-0893.H2K,,1000
pre-2000-single_EX-0894,pre-2000-single_EX-0894.H2K,,1000
pre-2000-single_EX-0895,pre-2000-single_EX-0895.H2K,,1000
pre-2000-single_EX-0896,pre-2000-single_EX-0896.H2K,,1000
pre-2000-single_EX-0897,pre-2000-single_EX-0897.H2K,,1000
pre-2000-single_EX-0898,pre-2000-single_EX-0898.H2K,,1000
pre-2000-single_EX-0899,pre-2000-single_EX-0899.H2K,,1000
pre-2000-single_EX-0900,pre-2000-single_EX-0900.H2K,,1000
pre-2000-single_EX-0901,pre-2000-single_EX-0901.H2K,,1000
pre-2000-single_EX-0902,pre-2000-single_EX-0902.H2K,,1000
pre-2000-single_EX-0903,pre-2000-single_EX-0903.H2K,,1000
pre-2000-single_EX-0904,pre-2000-single_EX-0904.H2K,,1000
pre-2000-single_EX-0905,pre-2000-single_EX-0905.H2K,,1000
pre-2000-single_EX-0906,pre-2000-single_EX-0906.H2K,,1000
pre-2000-single_EX-0907,pre-2000-single_EX-0907.H2K,,1000
pre-2000-single_EX-0908,pre-2000-single_EX-0908.H2K,,1000
pre-2000-single_EX-0909,pre-2000-single_EX-0909.H2K,,1000
pre-2000-single_EX-0910,pre-2000-single_EX-0910.H2K,,1000
pre-2000-single_EX-0911,pre-2000-single_EX-0911.H2K,,1000
pre-2000-single_EX-0912,pre-2000-single_EX-0912.H2K,,1000
pre-2000-single_EX-0913,pre-2000-single_EX-0913.H2K,,1000
pre-2000-single_EX-0914,pre-2000-single_EX-0914.H2K,,1000
pre-2000-single_EX-0915,pre-2000-single_EX-0915.H2K,,1000
pre-2000-single_EX-0916,pre-2000-single_EX-0916.H2K,,1000
pre-2000-single_EX-0917,pre-2000-single_EX-0917.H2K,,1000
pre-2000-single_EX-0918,pre-2000-single_EX-0918.H2K,,1000
pre-2000-single_EX-0919,pre-2000-single_EX-0919.H2K,,1000
pre-2000-single_EX-0920,pre-2000-single_EX-0920.H2K,,1000
pre-2000-single_EX-0921,pre-2000-single_EX-0921.H2K,,1000
pre-2000-single_EX-0922,pre-2000-single_EX-0922.H2K,,1000
pre-2000-single_EX-0923,pre-2000-single_EX-0923.H2K,,1000
pre-2000-single_EX-0924,pre-2000-single_EX-0924.H2K,,1000
pre-2000-single_EX-0925,pre-2000-single_EX-0925.H2K,,1000
pre-2000-single_EX-0926,pre-2000-single_EX-0926.H2K,,1000
pre-2000-single_EX-0927,pre-2000-single_EX-0927.H2K,,1000
pre-2000-single_EX-0928,pre-2000-single_EX-0928.H2K,,1000
pre-2000-single_EX-0929,pre-2000-single_EX-0929.H2K,,1000
pre-2000-single_EX-0930,pre-2000-single_EX-0930.H2K,,1000
pre-2000-single_EX-0931,pre-2000-single_EX-0931.H2K,,1000
pre-2000-single_EX-0932,pre-2000-single_EX-0932.H2K,,1000
pre-2000-single_EX-0933,pre-2000-single_EX-0933.H2K,,1000
pre-2000-single_EX-0934,pre-2000-single_EX-0934.H2K,,1000
pre-2000-single_EX-0935,pre-2000-single_EX-0935.H2K,,1000
pre-2000-single_EX-0936,pre-2000-single_EX-0936.H2K,,1000
pre-2000-single_EX-0937,pre-2000-single_EX-0937.H2K,,1000
pre-2000-single_EX-0938,pre-2000-single_EX-0938.H2K,,1000
pre-2000-single_EX-0939,pre-2000-single_EX-0939.H2K,,1000
pre-2000-single_EX-0940,pre-2000-single_EX-0940.H2K,,1000
pre-2000-single_EX-0941,pre-2000-single_EX-0941.H2K,,1000
pre-2000-single_EX-0942,pre-2000-single_EX-0942.H2K,,1000
pre-2000-single_EX-0943,pre-2000-single_EX-0943.H2K,,1000
pre-2000-single_EX-0944,pre-2000-single_EX-0944.H2K,,1000
pre-2000-single_EX-0945,pre-2000-single_EX-0945.H2K,,1000
pre-2000-single_EX-0946,pre-2000-single_EX-0946.H2K,,1000
pre-2000-single_EX-0947,pre-2000-single_EX-0947.H2K,,1000
pre-2000-single_EX-0948,pre-2000-single_EX-0948.H2K,,1000
pre-2000-single_EX-0949,pre-2000-single_EX-0949.H2K,,1000
pre-2000-single_EX-0950,pre-2000-single_EX-0950.H2K,,1000
pre-2000-single_EX-0951,pre-2000-single_EX-0951.H2K,,1000
pre-2000-single_EX-0952,pre-2000-single_EX-0952.H2K,,1000
pre-2000-single_EX-0953,pre-2000-single_EX-0953.H2K,,1000
pre-2000-single_EX-0954,pre-2000-single_EX-0954.H2K,,1000
pre-2000-single_EX-0955,pre-2000-single_EX-0955.H2K,,1000
pre-2000-single_EX-0956,pre-2000-single_EX-0956.H2K,,1000
pre-2000-single_EX-0957,pre-2000-single_EX-0957.H2K,,1000
pre-2000-single_EX-0958,pre-2000-single_EX-0958.H2K,,1000
pre-2000-single_EX-0959,pre-2000-single_EX-0959.H2K,,1000
pre-2000-single_EX-0960,pre-2000-single_EX-0960.H2K,,1000
pre-2000-single_EX-0961,pre-2000-single_EX-0961.H2K,,1000
pre-2000-single_EX-0962,pre-2000-single_EX-0962.H2K,,1000
pre-2000-single_EX-0963,pre-2000-single_EX-0963.H2K,,1000
pre-2000-single_EX-0964,pre-2000-single_EX-0964.H2K,,1000
pre-2000-single_EX-0965,pre-2000-single_EX-0965.H2K,,1000
pre-2000-single_EX-0966,pre-2000-single_EX-0966.H2K,,1000
pre-2000-single_EX-0967,pre-2000-single_EX-0967.H2K,,1000
pre-2000-single_EX-0968,pre-2000-single_EX-0968.H2K,,1000
pre-2000-single_EX-0969,pre-2000-single_EX-0969.H2K,,1000
pre-2000-single_EX-0970,pre-2000-single_EX-0970.H2K,,1000
pre-2000-single_EX-0971,pre-2000-single_EX-0971.H2K,,1000
pre-2000-single_EX-0972,pre-2000-single_EX-0972.H2K,,1000
pre-2000-single_EX-0973,pre-2000-single_EX-0973.H2K,,1000
pre-2000-single_EX-0974,pre-2000-single_EX-0974.H2K,,1000
pre-2000-single_EX-0975,pre-2000-single_EX-0975.H2K,,1000
pre-2000-single_EX-0976,pre-2000-single_EX-0976.H2K,,1000
pre-2000-single_EX-0977,pre-2000-single_EX-0977.H2K,,1000
pre-2000-single_EX-0978,pre-2000-single_EX-0978.H2K,,1000
pre-2000-single_EX-0979,pre-2000-single_EX-0979.H2K,,1000
pre-2000-single_EX-0980,pre-2000-single_EX-0980.H2K,,1000
pre-2000-single_EX-0981,pre-2000-single_EX-0981.H2K,,1000
pre-2000-single_EX-0982,pre-2000-single_EX-0982.H2K,,1000
pre-2000-single_EX-0983,pre-2000-single_EX-0983.H2K,,1000
pre-2000-single_EX-0984,pre-2000-single_EX-0984.H2K,,1000
pre-2000-single_EX-0985,pre-2000-single_EX-0985.H2K,,1000
pre-2000-single_EX-0986,pre-2000-single_EX-0986.H2K,,1000
pre-2000-single_EX-0987,pre-2000-single_EX-0987.H2K,,1000
pre-2000-single_EX-0988,pre-2000-single_EX-0988.H2K,,1000
pre-2000-single_EX-0989,pre-2000-single_EX-0989.H2K,,1000
pre-2000-single_EX-0990,pre-2000-single_EX-0990.H2K,,1000
pre-2000-single_EX-0991,pre-2000-single_EX-0991.H2K,,1000
pre-2000-single_EX-0992,pre-2000-single_EX-0992.H2K,,1000
pre-2000-single_EX-0993,pre-2000-single_EX-0993.H2K,,1000
pre-2000-single_EX-0994,pre-2000-single_EX-0994.H2K,,1000
pre-2000-single_EX-0995,pre-2000-single_EX-0995.H2K,,1000
pre-2000-single_EX-0996,pre-2000-single_EX-0996.H2K,,1000
pre-2000-single_EX-0997,pre-2000-single_EX-0997.H2K,,1000
pre-2000-single_EX-0998,pre-2000-single_EX-0998.H2K,,1000
pre-2000-single_EX-0999,pre-2000-single_EX-0999.H2K,,1000
pre-2000-single_EX-1000,pre-2000-single_EX-1000.H2K,,1000
pre-2000-single_EX-1001,pre-2000-single_EX-1001.H2K,,1000
pre-2000-single_EX-1002,pre-2000-single_EX-1002.H2K,,1000
pre-2000-single_EX-1003,pre-2000-single_EX-1003.H2K,,1000
pre-2000-single_EX-1004,pre-2000-single_EX-1004.H2K,,1000
pre-2000-single_EX-1005,pre-2000-single_EX-1005.H2K,,1000
pre-2000-single_EX-1006,pre-2000-single_EX-1006.H2K,,1000
pre-2000-single_EX-1007,pre-2000-single_EX-1007.H2K,,1000
pre-2000-single_EX-1008,pre-2000-single_EX-1008.H2K,,1000
pre-2000-single_EX-1009,pre-2000-single_EX-1009.H2K,,1000
pre-2000-single_EX-1010,pre-2000-single_EX-1010.H2K,,1000
pre-2000-single_EX-1011,pre-2000-single_EX-1011.H2K,,1000
pre-2000-single_EX-1012,pre-2000-single_EX-1012.H2K,,1000
pre-2000-single_EX-1013,pre-2000-single_EX-1013.H2K,,1000
pre-2000-single_EX-1014,pre-2000-single_EX-1014.H2K,,1000
pre-2000-single_EX-1015,pre-2000-single_EX-1015.H2K,,1000
pre-2000-single_EX-1016,pre-2000-single_EX-1016.H2K,,1000
pre-2000-single_EX-1017,pre-2000-single_EX-1017.H2K,,1000
pre-2000-single_EX-1018,pre-2000-single_EX-1018.H2K,,1000
pre-2000-single_EX-1019,pre-2000-single_EX-1019.H2K,,1000
pre-2000-single_EX-1020,pre-2000-single_EX-1020.H2K,,1000
pre-2000-single_EX-1021,pre-2000-single_EX-1021.H2K,,1000
pre-2000-single_EX-1022,pre-2000-single_EX-1022.H2K,,1000
pre-2000-single_EX-1023,pre-2000-single_EX-1023.H2K,,1000
pre-2000-single_EX-1024,pre-2000-single_EX-1024.H2K,,1000
pre-2000-single_EX-1025,pre-2000-single_EX-1025.H2K,,1000
pre-2000-single_EX-1026,pre-2000-single_EX-1026.H2K,,1000
pre-2000-single_EX-1027,pre-2000-single_EX-1027.H2K,,1000
pre-2000-single_EX-1028,pre-2000-single_EX-1028.H2K,,1000
pre-2000-single_EX-1029,pre-2000-single_EX-1029.H2K,,1000
pre-2000-single_EX-1030,pre-2000-single_EX-1030.H2K,,1000
pre-2000-single_EX-1031,pre-2000-single_EX-1031.H2K,,1000
pre-2000-single_EX-1032,pre-2000-single_EX-1032.H2K,,1000
pre-2000-single_EX-1033,pre-2000-single_EX-1033.H2K,,1000
pre-2000-single_EX-1034,pre-2000-single_EX-1034.H2K,,1000
pre-2000-single_EX-1035,pre-2000-single_EX-1035.H2K,,1000
pre-2000-single_EX-1036,pre-2000-single_EX-1036.H2K,,1000
pre-2000-single_EX-1037,pre-2000-single_EX-1037.H2K,,1000
pre-2000-single_EX-1038,pre-2000-single_EX-1038.H2K,,1000
pre-2000-single_EX-1039,pre-2000-single_EX-1039.H2K,,1000
pre-2000-single_EX-1040,pre-2000-single_EX-1040.H2K,,1000
pre-2000-single_EX-1041,pre-2000-single_EX-1041.H2K,,1000
pre-2000-single_EX-1042,pre-2000-single_EX-1042.H2K,,1000
pre-2000-single_EX-1043,pre-2000-single_EX-1043.H2K,,1000
pre-2000-single_EX-1044,pre-2000-single_EX-1044.H2K,,1000
pre-2000-single_EX-1045,pre-2000-single_EX-1045.H2K,,1000
pre-2000-single_EX-1046,pre-2000-single_EX-1046.H2K,,1000
pre-2000-single_EX-1047,pre-2000-single_EX-1047.H2K,,1000
pre-2000-single_EX-1048,pre-2000-single_EX-1048.H2K,,1000
pre-2000-single_EX-1049,pre-2000-single_EX-1049.H2K,,1000
pre-2000-single_EX-1050,pre-2000-single_EX-1050.H2K,,1000
pre-2000-single_EX-1051,pre-2000-single_EX-1051.H2K,,1000
pre-2000-single_EX-1052,pre-2000-single_EX-1052.H2K,,1000
pre-2000-single_EX-1053,pre-2000-single_EX-1053.H2K,,1000
pre-2000-single_EX-1054,pre-2000-single_EX-1054.H2K,,1000
pre-2000-single_EX-1055,pre-2000-single_EX-1055.H2K,,1000
pre-2000-single_EX-1056,pre-2000-single_EX-1056.H2K,,1000
pre-2000-single_EX-1057,pre-2000-single_EX-1057.H2K,,1000
pre-2000-single_EX-1058,pre-2000-single_EX-1058.H2K,,1000
pre-2000-single_EX-1059,pre-2000-single_EX-1059.H2K,,1000
pre-2000-single_EX-1060,pre-2000-single_EX-1060.H2K,,1000
pre-2000-single_EX-1061,pre-2000-single_EX-1061.H2K,,1000
pre-2000-single_EX-1062,pre-2000-single_EX-1062.H2K,,1000
pre-2000-single_EX-1063,pre-2000-single_EX-1063.H2K,,1000
pre-2000-single_EX-1064,pre-2000-single_EX-1064.H2K,,1000
pre-2000-single_EX-1065,pre-2000-single_EX-1065.H2K,,1000
pre-2000-single_EX-1066,pre-2000-single_EX-1066.H2K,,1000
pre-2000-single_EX-1067,pre-2000-single_EX-1067.H2K,,1000
pre-2000-single_EX-1068,pre-2000-single_EX-1068.H2K,,1000
pre-2000-single_EX-1069,pre-2000-single_EX-1069.H2K,,1000
pre-2000-single_EX-1070,pre-2000-single_EX-1070.H2K,,1000
pre-2000-single_EX-1071,pre-2000-single_EX-1071.H2K,,1000
pre-2000-single_EX-1072,pre-2000-single_EX-1072.H2K,,1000
pre-2000-single_EX-1073,pre-2000-single_EX-1073.H2K,,1000
pre-2000-single_EX-1074,pre-2000-single_EX-1074.H2K,,1000
pre-2000-single_EX-1075,pre-2000-single_EX-1075.H2K,,1000
pre-2000-single_EX-1076,pre-2000-single_EX-1076.H2K,,1000
pre-2000-single_EX-1077,pre-2000-single_EX-1077.H2K,,1000
pre-2000-single_EX-1078,pre-2000-single_EX-1078.H2K,,1000
pre-2000-single_EX-1079,pre-2000-single_EX-1079.H2K,,1000
pre-2000-single_EX-1080,pre-2000-single_EX-1080.H2K,,1000
pre-2000-single_EX-1081,pre-2000-single_EX-1081.H2K,,1000
pre-2000-single_EX-1082,pre-2000-single_EX-1082.H2K,,1000
pre-2000-single_EX-1083,pre-2000-single_EX-1083.H2K,,1000
pre-2000-single_EX-1084,pre-2000-single_EX-1084.H2K,,1000
pre-2000-single_EX-1085,pre-2000-single_EX-1085.H2K,,1000
pre-2000-single_EX-1086,pre-2000-single_EX-1086.H2K,,1000
pre-2000-single_EX-1087,pre-2000-single_EX-1087.H2K,,1000
pre-2000-single_EX-1088,pre-2000-single_EX-1088.H2K,,1000
pre-2000-single_EX-1089,pre-2000-single_EX-1089.H2K,,1000
pre-2000-single_EX-1090,pre-2000-single_EX-1090.H2K,,1000
pre-2000-single_EX-1091,pre-2000-single_EX-1091.H2K,,1000
pre-2000-single_EX-1092,pre-2000-single_EX-1092.H2K,,1000
pre-2000-single_EX-1093,pre-2000-single_EX-1093.H2K,,1000
pre-2000-single_EX-1094,pre-2000-single_EX-1094.H2K,,1000
pre-2000-single_EX-1095,pre-2000-single_EX-1095.H2K,,1000
pre-2000-single_EX-1096,pre-2000-single_EX-1096.H2K,,1000
pre-2000-single_EX-1097,pre-2000-single_EX-1097.H2K,,1000
pre-2000-single_EX-1098,pre-2000-single_EX-1098.H2K,,1000
pre-2000-single_EX-1099,pre-2000-single_EX-1099.H2K,,1000
pre-2000-single_EX-1100,pre-2000-single_EX-1100.H2K,,1000
pre-2000-single_EX-1101,pre-2000-single_EX-1101.H2K,,1000
pre-2000-single_EX-1102,pre-2000-single_EX-1102.H2K,,1000
pre-2000-single_EX-1103,pre-2000-single_EX-1103.H2K,,1000
pre-2000-single_EX-1104,pre-2000-single_EX-1104.H2K,,1000
pre-2000-single_EX-1105,pre-2000-single_EX-1105.H2K,,1000
pre-2000-single_EX-1106,pre-2000-single_EX-1106.H2K,,1000
pre-2000-single_EX-1107,pre-2000-single_EX-1107.H2K,,1000
pre-2000-single_EX-1108,pre-2000-single_EX-1108.H2K,,1000
pre-2000-single_EX-1109,pre-2000-single_EX-1109.H2K,,1000
pre-2000-single_EX-1110,pre-2000-single_EX-1110.H2K,,1000
pre-2000-single_EX-1111,pre-2000-single_EX-1111.H2K,,1000
pre-2000-single_EX-1112,pre-2000-single_EX-1112.H2K,,1000
pre-2000-single_EX-1113,pre-2000-single_EX-1113.H2K,,1000
pre-2000-single_EX-1114,pre-2000-single_EX-1114.H2K,,1000
pre-2000-single_EX-1115,pre-2000-single_EX-1115.H2K,,1000
pre-2000-single_EX-1116,pre-2000-single_EX-1116.H2K,,1000
pre-2000-single_EX-1117,pre-2000-single_EX-1117.H2K,,1000
pre-2000-single_EX-1118,pre-2000-single_EX-1118.H2K,,1000
pre-2000-single_EX-1119,pre-2000-single_EX-1119.H2K,,1000
pre-2000-single_EX-1120,pre-2000-single_EX-1120.H2K,,1000
pre-2000-single_EX-1121,pre-2000-single_EX-1121.H2K,,1000
pre-2000-single_EX-1122,pre-2000-single_EX-1122.H2K,,1000
pre-2000-single_EX-1123,pre-2000-single_EX-1123.H2K,,1000
pre-2000-single_EX-1124,pre-2000-single_EX-1124.H2K,,1000
pre-2000-single_EX-1125,pre-2000-single_EX-1125.H2K,,1000
pre-2000-single_EX-1126,pre-2000-single_EX-1126.H2K,,1000
pre-2000-single_EX-1127,pre-2000-single_EX-1127.H2K,,1000
pre-2000-single_EX-1128,pre-2000-single_EX-1128.H2K,,1000
pre-2000-single_EX-1129,pre-2000-single_EX-1129.H2K,,1000
pre-2000-single_EX-1130,pre-2000-single_EX-1130.H2K,,1000
pre-2000-single_EX-1131,pre-2000-single_EX-1131.H2K,,1000
pre-2000-single_EX-1132,pre-2000-single_EX-1132.H2K,,1000
pre-2000-single_EX-1133,pre-2000-single_EX-1133.H2K,,1000
pre-2000-single_EX-1134,pre-2000-single_EX-1134.H2K,,1000
pre-2000-single_EX-1135,pre-2000-single_EX-1135.H2K,,1000
pre-2000-single_EX-1136,pre-2000-single_EX-1136.H2K,,1000
pre-2000-single_EX-1137,pre-2000-single_EX-1137.H2K,,1000
pre-2000-single_EX-1138,pre-2000-single_EX-1138.H2K,,1000
pre-2000-single_EX-1139,pre-2000-single_EX-1139.H2K,,1000
pre-2000-single_EX-1140,pre-2000-single_EX-1140.H2K,,1000
pre-2000-single_EX-1141,pre-2000-single_EX-1141.H2K,,1000
pre-2000-single_EX-1142,pre-2000-single_EX-1142.H2K,,1000
pre-2000-single_EX-1143,pre-2000-single_EX-1143.H2K,,1000
pre-2000-single_EX-1144,pre-2000-single_EX-1144.H2K,,1000
pre-2000-single_EX-1145,pre-2000-single_EX-1145.H2K,,1000
pre-2000-single_EX-1146,pre-2000-single_EX-1146.H2K,,1000
pre-2000-single_EX-1147,pre-2000-single_EX-1147.H2K,,1000
pre-2000-single_EX-1148,pre-2000-single_EX-1148.H2K,,1000
pre-2000-single_EX-1149,pre-2000-single_EX-1149.H2K,,1000
pre-2000-single_EX-1150,pre-2000-single_EX-1150.H2K,,1000
pre-2000-single_EX-1151,pre-2000-single_EX-1151.H2K,,1000
pre-2000-single_EX-1152,pre-2000-single_EX-1152.H2K,,1000
pre-2000-single_EX-1153,pre-2000-single_EX-1153.H2K,,1000
pre-2000-single_EX-1154,pre-2000-single_EX-1154.H2K,,1000
pre-2000-single_EX-1155,pre-2000-single_EX-1155.H2K,,1000
pre-2000-single_EX-1156,pre-2000-single_EX-1156.H2K,,1000
pre-2000-single_EX-1157,pre-2000-single_EX-1157.H2K,,1000
pre-2000-single_EX-1158,pre-2000-single_EX-1158.H2K,,1000
pre-2000-single_EX-1159,pre-2000-single_EX-1159.H2K,,1000
pre-2000-single_EX-1160,pre-2000-single_EX-1160.H2K,,1000
pre-2000-single_EX-1161,pre-2000-single_EX-1161.H2K,,1000
pre-2000-single_EX-1162,pre-2000-single_EX-1162.H2K,,1000
pre-2000-single_EX-1163,pre-2000-single_EX-1163.H2K,,1000
pre-2000-single_EX-1164,pre-2000-single_EX-1164.H2K,,1000
pre-2000-single_EX-1165,pre-2000-single_EX-1165.H2K,,1000
pre-2000-single_EX-1166,pre-2000-single_EX-1166.H2K,,1000
pre-2000-single_EX-1167,pre-2000-single_EX-1167.H2K,,1000
pre-2000-single_EX-1168,pre-2000-single_EX-1168.H2K,,1000
pre-2000-single_EX-1169,pre-2000-single_EX-1169.H2K,,1000
pre-2000-single_EX-1170,pre-2000-single_EX-1170.H2K,,1000
pre-2000-single_EX-1171,pre-2000-single_EX-1171.H2K,,1000
pre-2000-single_EX-1172,pre-2000-single_EX-1172.H2K,,1000
pre-2000-single_EX-1173,pre-2000-single_EX-1173.H2K,,1000
pre-2000-single_EX-1174,pre-2000-single_EX-1174.H2K,,1000
pre-2000-single_EX-1175,pre-2000-single_EX-1175.H2K,,1000
pre-2000-single_EX-1176,pre-2000-single_EX-1176.H2K,,1000
pre-2000-single_EX-1177,pre-2000-single_EX-1177.H2K,,1000
pre-2000-single_EX-1178,pre-2000-single_EX-1178.H2K,,1000
pre-2000-single_EX-1179,pre-2000-single_EX-1179.H2K,,1000
pre-2000-single_EX-1180,pre-2000-single_EX-1180.H2K,,1000
pre-2000-single_EX-1181,pre-2000-single_EX-1181.H2K,,1000
pre-2000-single_EX-1182,pre-2000-single_EX-1182.H2K,,1000
pre-2000-single_EX-1183,pre-2000-single_EX-1183.H2K,,1000
pre-2000-single_EX-1184,pre-2000-single_EX-1184.H2K,,1000
pre-2000-single_EX-1185,pre-2000-single_EX-1185.H2K,,1000
pre-2000-single_EX-1186,pre-2000-single_EX-1186.H2K,,1000
pre-2000-single_EX-1187,pre-2000-single_EX-1187.H2K,,1000
pre-2000-single_EX-1188,pre-2000-single_EX-1188.H2K,,1000
pre-2000-single_EX-1189,pre-2000-single_EX-1189.H2K,,1000
pre-2000-single_EX-1190,pre-2000-single_EX-1190.H2K,,1000
pre-2000-single_EX-1191,pre-2000-single_EX-1191.H2K,,1000
pre-2000-single_EX-1192,pre-2000-single_EX-1192.H2K,,1000
pre-2000-single_EX-1193,pre-2000-single_EX-1193.H2K,,1000
pre-2000-single_EX-1194,pre-2000-single_EX-1194.H2K,,1000
pre-2000-single_EX-1195,pre-2000-single_EX-1195.H2K,,1000
pre-2000-single_EX-1196,pre-2000-single_EX-1196.H2K,,1000
pre-2000-single_EX-1197,pre-2000-single_EX-1197.H2K,,1000
pre-2000-single_EX-1198,pre-2000-single_EX-1198.H2K,,1000
pre-2000-single_EX-1199,pre-2000-single_EX-1199.H2K,,1000
pre-2000-single_EX-1200,pre-2000-single_EX-1200.H2K,,1000
pre-2000-single_EX-1201,pre-2000-single_EX-1201.H2K,,1000
pre-2000-single_EX-1202,pre-2000-single_EX-1202.H2K,,1000
pre-2000-single_EX-1203,pre-2000-single_EX-1203.H2K,,1000
pre-2000-single_EX-1204,pre-2000-single_EX-1204.H2K,,1000
pre-2000-single_EX-1205,pre-2000-single_EX-1205.H2K,,1000
pre-2000-single_EX-1206,pre-2000-single_EX-1206.H2K,,1000
pre-2000-single_EX-1207,pre-2000-single_EX-1207.H2K,,1000
pre-2000-single_EX-1208,pre-2000-single_EX-1208.H2K,,1000
